agent.name,rule.firedtimes,rule.description,timestamp,rule.level,rule.nist_800_53,location,rule.mitre.tactic,rule.mitre.technique,Count
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.180",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.180",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.180",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.180",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.180",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.180",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.180",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.180",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.357",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.357",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.357",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.357",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.357",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.357",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.357",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.357",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.585",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.585",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.585",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.585",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.585",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.585",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.585",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.585",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.990",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.990",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.990",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.990",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.990",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.990",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.990",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.990",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 14:20:20.193",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 14:20:20.193",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 14:20:20.193",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 14:20:20.193",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 14:20:20.193",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 14:20:20.193",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 14:20:20.193",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 14:20:20.193",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 15:00:38.736",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 15:00:38.736",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 15:00:38.736",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 15:00:38.736",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 15:00:38.736",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 15:00:38.736",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 15:00:38.736",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 15:00:38.736",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 16:03:20.334",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 16:03:20.334",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 16:03:20.334",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 16:03:20.334",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 16:03:20.334",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 16:03:20.334",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 16:03:20.334",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 16:03:20.334",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 17:03:20.214",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 17:03:20.214",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 17:03:20.214",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 17:03:20.214",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 17:03:20.214",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 17:03:20.214",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 17:03:20.214",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 17:03:20.214",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 18:03:10.043",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 18:03:10.043",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 18:03:10.043",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 18:03:10.043",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 18:03:10.043",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 18:03:10.043",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 18:03:10.043",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,1,Windows Logon Success,"Nov 29, 2022 18:03:10.043",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.181",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.181",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.181",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.181",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.181",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.181",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.181",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 14:17:37.181",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.179",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.179",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.179",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.179",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.179",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.179",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.179",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.179",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.362",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.362",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.362",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.362",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.362",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.362",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.362",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 16:00:01.362",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.590",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.590",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.590",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.590",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.590",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.590",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.590",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 17:00:02.590",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.995",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.995",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.995",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.995",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.995",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.995",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.995",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Failed attempt to perform a privileged operation,"Nov 29, 2022 18:00:00.995",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 14:20:20.195",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 14:20:20.195",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 14:20:20.195",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 14:20:20.195",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 14:20:20.195",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 14:20:20.195",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 14:20:20.195",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 14:20:20.195",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 15:03:20.201",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 15:03:20.201",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 15:03:20.201",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 15:03:20.201",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 15:03:20.201",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 15:03:20.201",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 15:03:20.201",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 15:03:20.201",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 16:03:26.984",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 16:03:26.984",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 16:03:26.984",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 16:03:26.984",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 16:03:26.984",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 16:03:26.984",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 16:03:26.984",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 16:03:26.984",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 17:03:25.147",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 17:03:25.147",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 17:03:25.147",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 17:03:25.147",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 17:03:25.147",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 17:03:25.147",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 17:03:25.147",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 17:03:25.147",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 18:03:20.191",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 18:03:20.191",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 18:03:20.191",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 18:03:20.191",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 18:03:20.191",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 18:03:20.191",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 18:03:20.191",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,2,Windows Logon Success,"Nov 29, 2022 18:03:20.191",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
