agent.name,rule.firedtimes,rule.description,timestamp,rule.level,rule.nist_800_53,location,rule.mitre.tactic,rule.mitre.technique,Count
HarrysLaptop,4,Registry Key Integrity Checksum Changed,"Nov 30, 2022 14:18:11.068",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,4,Registry Key Integrity Checksum Changed,"Dec 1, 2022 14:18:35.021",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,4,Registry Key Integrity Checksum Changed,"Dec 2, 2022 02:32:51.721",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,4,Registry Key Integrity Checksum Changed,"Dec 2, 2022 14:33:07.529",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,4,Registry Value Integrity Checksum Changed,"Dec 1, 2022 02:18:19.806",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,4,Registry Value Integrity Checksum Changed,"Dec 1, 2022 14:18:34.857",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,4,Registry Value Integrity Checksum Changed,"Dec 2, 2022 02:32:51.712",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,4,Registry Value Integrity Checksum Changed,"Dec 2, 2022 14:33:05.832",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,4,Registry Value Integrity Checksum Changed,"Dec 5, 2022 10:10:22.497",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 15:08:55.222",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 15:08:55.222",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 15:08:55.222",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 15:08:55.222",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 15:08:55.222",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 15:08:55.222",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 15:08:55.222",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 15:08:55.222",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 16:18:32.870",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 16:18:32.870",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 16:18:32.870",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 16:18:32.870",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 16:18:32.870",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 16:18:32.870",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 16:18:32.870",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 16:18:32.870",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 19:30:36.509",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 19:30:36.509",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 19:30:36.509",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 19:30:36.509",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 19:30:36.509",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 19:30:36.509",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 19:30:36.509",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 19:30:36.509",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 21:15:31.871",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 21:15:31.871",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 21:15:31.871",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 21:15:31.871",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 21:15:31.871",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 21:15:31.871",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 21:15:31.871",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 21:15:31.871",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 23:21:30.199",3,AC.7,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 23:21:30.199",3,AC.7,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 23:21:30.199",3,AC.7,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 23:21:30.199",3,AC.7,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 23:21:30.199",3,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 23:21:30.199",3,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 23:21:30.199",3,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Windows Logon Success,"Nov 29, 2022 23:21:30.199",3,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 15:00:01.180",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 19:00:02.411",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 19:00:02.411",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 19:00:02.411",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 19:00:02.411",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 19:00:02.411",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 19:00:02.411",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 19:00:02.411",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 19:00:02.411",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 20:00:01.173",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 20:00:01.173",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 20:00:01.173",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 20:00:01.173",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 20:00:01.173",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 20:00:01.173",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 20:00:01.173",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 20:00:01.173",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 21:00:01.346",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 21:00:01.346",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 21:00:01.346",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 21:00:01.346",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 21:00:01.346",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 21:00:01.346",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 21:00:01.346",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 21:00:01.346",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 22:00:01.705",4,AC.6,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 22:00:01.705",4,AC.6,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 22:00:01.705",4,AC.6,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 22:00:01.705",4,AC.6,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 22:00:01.705",4,AU.14,EventChannel,Defense Evasion,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 22:00:01.705",4,AU.14,EventChannel,Initial Access,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 22:00:01.705",4,AU.14,EventChannel,Persistence,Valid Accounts,1
HarrysLaptop,6,Failed attempt to perform a privileged operation,"Nov 29, 2022 22:00:01.705",4,AU.14,EventChannel,Privilege Escalation,Valid Accounts,1
HarrysLaptop,6,Registry Value Integrity Checksum Changed,"Nov 30, 2022 14:18:10.798",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,6,Registry Value Integrity Checksum Changed,"Dec 1, 2022 02:18:19.806",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,6,Registry Value Integrity Checksum Changed,"Dec 1, 2022 14:18:34.858",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,6,Registry Value Integrity Checksum Changed,"Dec 2, 2022 02:32:51.712",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,6,Registry Value Integrity Checksum Changed,"Dec 2, 2022 14:33:05.832",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,6,Registry Key Integrity Checksum Changed,"Nov 30, 2022 14:18:11.340",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,6,Registry Key Integrity Checksum Changed,"Dec 1, 2022 02:18:21.020",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,6,Registry Key Integrity Checksum Changed,"Dec 1, 2022 14:18:35.021",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,6,Registry Key Integrity Checksum Changed,"Dec 2, 2022 02:32:52.996",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
HarrysLaptop,6,Registry Key Integrity Checksum Changed,"Dec 5, 2022 10:10:22.502",5,SI.7,syscheck,Impact,Stored Data Manipulation,1
atom,3,Ossec agent disconnected.,"Dec 11, 2022 20:09:10.003",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 11, 2022 20:09:10.003",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 11, 2022 20:09:10.003",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 12, 2022 11:19:20.415",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 12, 2022 11:19:20.415",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 12, 2022 11:19:20.415",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 12, 2022 13:09:21.650",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 12, 2022 13:09:21.650",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 12, 2022 13:09:21.650",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 15, 2022 09:39:01.016",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 15, 2022 09:39:01.016",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 15, 2022 09:39:01.016",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 20, 2022 15:52:59.679",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 20, 2022 15:52:59.679",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,3,Ossec agent disconnected.,"Dec 20, 2022 15:52:59.679",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 11, 2022 20:10:50.025",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 11, 2022 20:10:50.025",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 11, 2022 20:10:50.025",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 20, 2022 16:33:00.190",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 20, 2022 16:33:00.190",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 20, 2022 16:33:00.190",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 20, 2022 17:39:41.009",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 20, 2022 17:39:41.009",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 20, 2022 17:39:41.009",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 20, 2022 20:46:33.622",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 20, 2022 20:46:33.622",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 20, 2022 20:46:33.622",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 20, 2022 21:26:34.077",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 20, 2022 21:26:34.077",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,6,Ossec agent disconnected.,"Dec 20, 2022 21:26:34.077",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,1,Ossec agent disconnected.,"Nov 16, 2022 20:05:02.354",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,3
atom,1,Ossec agent disconnected.,"Nov 16, 2022 20:05:02.354",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,3
atom,1,Ossec agent disconnected.,"Nov 16, 2022 20:05:02.354",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,3
atom,1,Ossec agent disconnected.,"Nov 18, 2022 07:02:27.771",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,1,Ossec agent disconnected.,"Nov 18, 2022 07:02:27.771",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,1,Ossec agent disconnected.,"Nov 18, 2022 07:02:27.771",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,1,Ossec agent disconnected.,"Nov 19, 2022 16:37:58.135",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,1,Ossec agent disconnected.,"Nov 19, 2022 16:37:58.135",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,1,Ossec agent disconnected.,"Nov 19, 2022 16:37:58.135",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,1,Ossec agent disconnected.,"Nov 19, 2022 20:06:30.465",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,1,Ossec agent disconnected.,"Nov 19, 2022 20:06:30.465",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,1,Ossec agent disconnected.,"Nov 19, 2022 20:06:30.465",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,1,Ossec agent disconnected.,"Nov 20, 2022 20:10:14.875",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,1,Ossec agent disconnected.,"Nov 20, 2022 20:10:14.875",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,1,Ossec agent disconnected.,"Nov 20, 2022 20:10:14.875",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 20, 2022 16:48:00.385",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 20, 2022 16:48:00.385",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 20, 2022 16:48:00.385",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 20, 2022 21:48:14.322",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 20, 2022 21:48:14.322",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 20, 2022 21:48:14.322",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 20, 2022 22:51:35.066",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 20, 2022 22:51:35.066",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 20, 2022 22:51:35.066",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 21, 2022 00:43:16.357",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 21, 2022 00:43:16.357",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 21, 2022 00:43:16.357",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 21, 2022 01:53:17.162",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 21, 2022 01:53:17.162",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,9,Ossec agent disconnected.,"Dec 21, 2022 01:53:17.162",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,2,Ossec agent disconnected.,"Dec 2, 2022 22:06:49.619",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,2,Ossec agent disconnected.,"Dec 2, 2022 22:06:49.619",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,2,Ossec agent disconnected.,"Dec 2, 2022 22:06:49.619",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,2,Ossec agent disconnected.,"Dec 21, 2022 03:21:38.195",13,AU.14,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,2,Ossec agent disconnected.,"Dec 21, 2022 03:21:38.195",13,AU.5,ossec-monitord,Defense Evasion,Disabling Security Tools,1
atom,2,Ossec agent disconnected.,"Dec 21, 2022 03:21:38.195",13,AU.6,ossec-monitord,Defense Evasion,Disabling Security Tools,1
